Year,Rank,Release Group, Worldwide , Domestic ,Domestic %, Foreign ,Foreign %, Origin , Worldwide Adjusted , Domestic Adjusted , Foreign Adjusted 
2016,194,Kevin Hart: What Now?," $23,591,043 "," $23,591,043 ",100%,,,USA," $30,054,989 "," $30,054,989 ", $-   
2016,195,No manches Frida," $23,540,937 "," $11,528,613 ",49%," $12,012,324 ",51%,USA," $29,991,154 "," $14,687,453 "," $15,303,701 "
2016,196,Middle School: The Worst Years of My Life," $23,316,139 "," $20,007,149 ",85.80%," $3,308,990 ",14.20%,USA," $29,704,761 "," $25,489,108 "," $4,215,653 "
2016,197,Triple 9," $23,177,948 "," $12,639,297 ",54.50%," $10,538,651 ",45.50%,USA," $29,528,706 "," $16,102,464 "," $13,426,241 "
2016,198,Rock Dog," $23,139,802 "," $9,420,546 ",40.70%," $13,719,256 ",59.30%,USA," $29,480,108 "," $12,001,776 "," $17,478,332 "
2016,199,The Choice," $23,064,015 "," $18,730,891 ",81.20%," $4,333,124 ",18.80%,USA," $29,383,555 "," $23,863,155 "," $5,520,400 "
2016,200,Penny Pincher!," $22,955,486 ",,," $22,955,486 ",100%,International," $29,245,289 ", $-   ," $29,245,289 "
2017,1,Star Wars: Episode VIII - The Last Jedi," $1,332,539,889 "," $620,181,382 ",46.50%," $712,358,507 ",53.50%,USA," $1,661,677,242 "," $773,366,183 "," $888,311,058 "
2017,2,Beauty and the Beast," $1,263,521,126 "," $504,014,165 ",39.90%," $759,506,961 ",60.10%,USA," $1,575,610,844 "," $628,505,664 "," $947,105,180 "
2017,3,The Fate of the Furious," $1,236,005,118 "," $226,008,385 ",18.30%," $1,009,996,733 ",81.70%,USA," $1,541,298,382 "," $281,832,456 "," $1,259,465,926 "
2017,4,Despicable Me 3," $1,034,799,409 "," $264,624,300 ",25.60%," $770,175,109 ",74.40%,USA," $1,290,394,863 "," $329,986,502 "," $960,408,361 "
2017,5,Jumanji: Welcome to the Jungle," $962,077,546 "," $404,515,480 ",42%," $557,562,066 ",58%,USA," $1,199,710,700 "," $504,430,804 "," $695,279,896 "
2017,6,Spider-Man: Homecoming," $880,166,924 "," $334,201,140 ",38%," $545,965,784 ",62%,USA," $1,097,568,154 "," $416,748,822 "," $680,819,333 "
2017,7,Wolf Warrior 2," $870,325,439 "," $2,721,100 ",0.30%," $867,604,339 ",99.70%,International," $1,085,295,822 "," $3,393,212 "," $1,081,902,611 "
2017,8,Guardians of the Galaxy Vol. 2," $863,756,051 "," $389,813,101 ",45.10%," $473,942,950 ",54.90%,USA," $1,077,103,796 "," $486,096,937 "," $591,006,859 "
2017,9,Thor: Ragnarok," $853,977,126 "," $315,058,289 ",36.90%," $538,918,837 ",63.10%,USA," $1,064,909,476 "," $392,877,686 "," $672,031,790 "
2017,10,Wonder Woman," $821,847,012 "," $412,563,408 ",50.20%," $409,283,604 ",49.80%,USA," $1,024,843,224 "," $514,466,570 "," $510,376,654 "
2017,11,Coco," $807,816,196 "," $210,460,015 ",26.10%," $597,356,181 ",73.90%,USA," $1,007,346,796 "," $262,443,639 "," $744,903,158 "
2017,12,Pirates of the Caribbean: Dead Men Tell No Tales," $794,861,794 "," $172,558,876 ",21.70%," $622,302,918 ",78.30%,USA," $991,192,657 "," $215,180,918 "," $776,011,739 "
2017,13,It," $700,381,748 "," $327,481,748 ",46.80%," $372,900,000 ",53.20%,USA," $873,376,040 "," $408,369,740 "," $465,006,300 "
2017,14,Justice League," $657,924,295 "," $229,024,295 ",34.80%," $428,900,000 ",65.20%,USA," $820,431,596 "," $285,593,296 "," $534,838,300 "
2017,15,Logan," $619,021,436 "," $226,277,068 ",36.60%," $392,744,368 ",63.40%,USA," $771,919,731 "," $282,167,504 "," $489,752,227 "
2017,16,Transformers: The Last Knight," $605,425,157 "," $130,168,683 ",21.50%," $475,256,474 ",78.50%,USA," $754,965,171 "," $162,320,348 "," $592,644,823 "
2017,17,Kong: Skull Island," $566,652,812 "," $168,052,812 ",29.70%," $398,600,000 ",70.30%,USA," $706,616,057 "," $209,561,857 "," $497,054,200 "
2017,18,The Boss Baby," $527,965,936 "," $175,003,033 ",33.10%," $352,962,903 ",66.90%,USA," $658,373,522 "," $218,228,782 "," $440,144,740 "
2017,19,Dunkirk," $525,245,546 "," $188,045,546 ",35.80%," $337,200,000 ",64.20%,USA," $654,981,196 "," $234,492,796 "," $420,488,400 "
2017,20,War for the Planet of the Apes," $490,719,763 "," $146,880,162 ",29.90%," $343,839,601 ",70.10%,USA," $611,927,544 "," $183,159,562 "," $428,767,982 "
2017,21,The Greatest Showman," $434,993,183 "," $174,340,174 ",40.10%," $260,653,009 ",59.90%,USA," $542,436,499 "," $217,402,197 "," $325,034,302 "
2017,22,Kingsman: The Golden Circle," $410,902,662 "," $100,234,838 ",24.40%," $310,667,824 ",75.60%,USA," $512,395,620 "," $124,992,843 "," $387,402,777 "
2017,23,The Mummy," $409,231,607 "," $80,227,895 ",19.60%," $329,003,712 ",80.40%,USA," $510,311,814 "," $100,044,185 "," $410,267,629 "
2017,24,Cars 3," $383,930,656 "," $152,901,115 ",39.80%," $231,029,541 ",60.20%,USA," $478,761,528 "," $190,667,690 "," $288,093,838 "
2017,25,Fifty Shades Darker," $381,545,846 "," $114,581,250 ",30%," $266,964,596 ",70%,USA," $475,787,670 "," $142,882,819 "," $332,904,851 "
2017,26,Murder on the Orient Express," $352,789,811 "," $102,826,543 ",29.10%," $249,963,268 ",70.90%,USA," $439,928,894 "," $128,224,699 "," $311,704,195 "
2017,27,xXx: Return of Xander Cage," $346,118,277 "," $44,898,413 ",13%," $301,219,864 ",87%,USA," $431,609,491 "," $55,988,321 "," $375,621,170 "
2017,28,Never Say Die," $334,530,869 ",,," $334,530,869 ",100%,International," $417,159,994 ", $-   ," $417,159,994 "
2017,29,The Lego Batman Movie," $311,950,384 "," $175,750,384 ",56.30%," $136,200,000 ",43.70%,USA," $389,002,129 "," $219,160,729 "," $169,841,400 "
2017,30,The Ex-File 3: Return of the Exes," $307,592,427 "," $838,959 ",0.30%," $306,753,468 ",99.70%,International," $383,567,756 "," $1,046,182 "," $382,521,575 "
2017,31,Annabelle: Creation," $306,515,884 "," $102,092,201 ",33.30%," $204,423,683 ",66.70%,USA," $382,225,307 "," $127,308,975 "," $254,916,333 "
2017,32,Wonder," $305,937,718 "," $132,422,809 ",43.30%," $173,514,909 ",56.70%,USA," $381,504,334 "," $165,131,243 "," $216,373,092 "
2017,33,Ferdinand," $296,069,199 "," $84,410,380 ",28.50%," $211,658,819 ",71.50%,USA," $369,198,291 "," $105,259,744 "," $263,938,547 "
2017,34,Split," $278,454,358 "," $138,291,365 ",49.70%," $140,162,993 ",50.30%,USA," $347,232,584 "," $172,449,332 "," $174,783,252 "
2017,35,Blade Runner 2049," $259,239,658 "," $92,054,159 ",35.50%," $167,185,499 ",64.50%,USA," $323,271,854 "," $114,791,536 "," $208,480,317 "
2017,36,Kung Fu Yoga," $257,743,016 "," $362,657 ",0.10%," $257,380,359 ",99.90%,International," $321,405,541 "," $452,233 "," $320,953,308 "
2017,37,Get Out," $255,407,969 "," $176,040,665 ",68.90%," $79,367,304 ",31.10%,USA," $318,493,737 "," $219,522,709 "," $98,971,028 "
2017,38,Baahubali 2: The Conclusion," $254,158,390 "," $20,186,659 ",7.90%," $233,971,731 ",92.10%,International," $316,935,512 "," $25,172,764 "," $291,762,749 "
2017,39,Journey to the West: The Demons Strike Back," $247,585,244 "," $880,346 ",0.40%," $246,704,898 ",99.60%,International," $308,738,799 "," $1,097,791 "," $307,641,008 "
2017,40,Alien: Covenant," $240,891,763 "," $74,262,031 ",30.80%," $166,629,732 ",69.20%,USA," $300,392,028 "," $92,604,753 "," $207,787,276 "
2017,41,Paddington 2," $227,978,523 "," $40,891,591 ",17.90%," $187,086,932 ",82.10%,USA," $284,289,218 "," $50,991,814 "," $233,297,404 "
2017,42,Youth," $227,091,290 "," $1,891,956 ",0.80%," $225,199,334 ",99.20%,International," $283,182,839 "," $2,359,269 "," $280,823,569 "
2017,43,Baby Driver," $226,945,087 "," $107,825,862 ",47.50%," $119,119,225 ",52.50%,USA," $283,000,523 "," $134,458,850 "," $148,541,674 "
2017,44,Valerian and the City of a Thousand Planets," $225,874,228 "," $41,189,488 ",18.20%," $184,684,740 ",81.80%,USA," $281,665,162 "," $51,363,292 "," $230,301,871 "
2017,45,Geostorm," $221,600,160 "," $33,700,160 ",15.20%," $187,900,000 ",84.80%,USA," $276,335,400 "," $42,024,100 "," $234,311,300 "
2017,46,The Emoji Movie," $217,776,646 "," $86,089,513 ",39.50%," $131,687,133 ",60.50%,USA," $271,567,478 "," $107,353,623 "," $164,213,855 "
2017,47,A Dog's Purpose," $205,035,819 "," $64,508,620 ",31.50%," $140,527,199 ",68.50%,USA," $255,679,666 "," $80,442,249 "," $175,237,417 "
2017,48,Smurfs: The Lost Village," $197,183,546 "," $45,020,282 ",22.80%," $152,163,264 ",77.20%,USA," $245,887,882 "," $56,140,292 "," $189,747,590 "
2017,49,The Shape of Water," $195,243,464 "," $63,859,435 ",32.70%," $131,384,029 ",67.30%,USA," $243,468,600 "," $79,632,715 "," $163,835,884 "
2017,50,Pitch Perfect 3," $185,400,345 "," $104,897,530 ",56.60%," $80,502,815 ",43.40%,USA," $231,194,230 "," $130,807,220 "," $100,387,010 "
2017,51,The Hitman's Bodyguard," $183,415,183 "," $75,468,583 ",41.10%," $107,946,600 ",58.90%,USA," $228,718,733 "," $94,109,323 "," $134,609,410 "
2017,52,Daddy's Home 2," $180,613,180 "," $104,029,443 ",57.60%," $76,583,737 ",42.40%,USA," $225,224,635 "," $129,724,715 "," $95,499,920 "
2017,53,The Post," $179,769,457 "," $81,903,458 ",45.60%," $97,865,999 ",54.40%,USA," $224,172,513 "," $102,133,612 "," $122,038,901 "
2017,54,Baywatch," $177,856,751 "," $58,060,186 ",32.60%," $119,796,565 ",67.40%,USA," $221,787,368 "," $72,401,052 "," $149,386,317 "
2017,55,John Wick: Chapter 2," $171,539,887 "," $92,029,184 ",53.60%," $79,510,703 ",46.40%,USA," $213,910,239 "," $114,760,392 "," $99,149,847 "
2017,56,Ghost in the Shell," $169,801,921 "," $40,563,557 ",23.90%," $129,238,364 ",76.10%,USA," $211,742,995 "," $50,582,756 "," $161,160,240 "
2017,57,"Three Billboards Outside Ebbing, Missouri"," $160,060,063 "," $54,513,740 ",34.10%," $105,546,323 ",65.90%,USA," $199,594,899 "," $67,978,634 "," $131,616,265 "
2017,58,Duckweed," $152,894,264 "," $471,575 ",0.30%," $152,422,689 ",99.70%,International," $190,659,147 "," $588,054 "," $190,071,093 "
2017,59,Darkest Hour," $150,847,207 "," $56,468,410 ",37.40%," $94,378,797 ",62.60%,USA," $188,106,467 "," $70,416,107 "," $117,690,360 "
2017,60,King Arthur: Legend of the Sword," $148,675,066 "," $39,175,066 ",26.30%," $109,500,000 ",73.70%,USA," $185,397,807 "," $48,851,307 "," $136,546,500 "
2017,61,The Foreigner," $145,374,099 "," $34,393,507 ",23.70%," $110,980,592 ",76.30%,USA," $181,281,501 "," $42,888,703 "," $138,392,798 "
2017,62,Power Rangers," $142,337,240 "," $85,364,450 ",60%," $56,972,790 ",40%,USA," $177,494,538 "," $106,449,469 "," $71,045,069 "
2017,63,Girls Trip," $140,552,359 "," $115,171,585 ",81.90%," $25,380,774 ",18.10%,USA," $175,268,792 "," $143,618,966 "," $31,649,825 "
2017,64,American Made," $134,866,593 "," $51,342,000 ",38.10%," $83,524,593 ",61.90%,USA," $168,178,641 "," $64,023,474 "," $104,155,167 "
2017,65,A Bad Moms Christmas," $130,560,428 "," $72,110,659 ",55.20%," $58,449,769 ",44.80%,USA," $162,808,854 "," $89,921,992 "," $72,886,862 "
2017,66,Happy Death Day," $125,479,266 "," $55,683,845 ",44.40%," $69,795,421 ",55.60%,USA," $156,472,645 "," $69,437,755 "," $87,034,890 "
2017,67,Captain Underpants: The First Epic Movie," $125,427,681 "," $73,921,000 ",58.90%," $51,506,681 ",41.10%,USA," $156,408,318 "," $92,179,487 "," $64,228,831 "
2017,68,The Lego Ninjago Movie," $123,081,555 "," $59,281,555 ",48.20%," $63,800,000 ",51.80%,USA," $153,482,699 "," $73,924,099 "," $79,558,600 "
2017,69,Secret Superstar," $122,026,260 ",,," $122,026,260 ",100%,International," $152,166,746 ", $-   ," $152,166,746 "
2017,70,The Commuter," $119,942,387 "," $36,343,858 ",30.30%," $83,598,529 ",69.70%,USA," $149,568,157 "," $45,320,791 "," $104,247,366 "
2017,71,Forever Young," $119,055,731 ",,," $119,055,731 ",100%,International," $148,462,497 ", $-   ," $148,462,497 "
2017,72,The Dark Tower," $113,231,078 "," $50,701,325 ",44.80%," $62,529,753 ",55.20%,USA," $141,199,154 "," $63,224,552 "," $77,974,602 "
2017,73,Buddies in India," $110,155,128 "," $293,194 ",0.30%," $109,861,934 ",99.70%,International," $137,363,445 "," $365,613 "," $136,997,832 "
2017,74,Along With the Gods: The Two Worlds," $109,383,972 "," $1,908,823 ",1.70%," $107,475,149 ",98.30%,International," $136,401,813 "," $2,380,302 "," $134,021,511 "
2017,75,Immortal Demon Slayer," $103,818,506 ",,," $103,818,506 ",100%,International," $129,461,677 ", $-   ," $129,461,677 "
2017,76,Jigsaw," $102,952,888 "," $38,052,832 ",37%," $64,900,056 ",63%,USA," $128,382,251 "," $47,451,882 "," $80,930,370 "
2017,77,Life," $100,541,806 "," $30,234,022 ",30.10%," $70,307,784 ",69.90%,USA," $125,375,632 "," $37,701,825 "," $87,673,807 "
2017,78,Atomic Blonde," $100,014,025 "," $51,687,870 ",51.70%," $48,326,155 ",48.30%,USA," $124,717,489 "," $64,454,774 "," $60,262,715 "
2017,79,Legend of the Demon Cat," $97,051,623 ",,," $97,051,623 ",100%,International," $121,023,374 ", $-   ," $121,023,374 "
2017,80,The Shack," $96,942,115 "," $57,386,418 ",59.20%," $39,555,697 ",40.80%,USA," $120,886,817 "," $71,560,863 "," $49,325,954 "
2017,81,Chasing the Dragon," $87,965,942 "," $456,854 ",0.50%," $87,509,088 ",99.50%,International," $109,693,530 "," $569,697 "," $109,123,833 "
2017,82,Tiger Zinda Hai," $87,320,000 "," $5,560,921 ",6.40%," $81,759,079 ",93.60%,International," $108,888,040 "," $6,934,468 "," $101,953,572 "
2017,83,A Taxi Driver," $86,252,940 "," $1,527,829 ",1.80%," $84,725,111 ",98.20%,International," $107,557,416 "," $1,905,203 "," $105,652,213 "
2017,84,Going in Style," $84,918,541 "," $45,018,541 ",53%," $39,900,000 ",47%,USA," $105,893,421 "," $56,138,121 "," $49,755,300 "
2017,85,Rings," $83,080,890 "," $27,793,018 ",33.50%," $55,287,872 ",66.50%,USA," $103,601,870 "," $34,657,893 "," $68,943,976 "
2017,86,Once Upon A Time," $82,886,178 "," $485,728 ",0.60%," $82,400,450 ",99.40%,International," $103,359,064 "," $605,703 "," $102,753,361 "
2017,87,Paradox," $79,226,860 ",,," $79,226,860 ",100%,International," $98,795,894 ", $-   ," $98,795,894 "
2017,88,Lady Bird," $78,965,611 "," $48,958,273 ",62%," $30,007,338 ",38%,USA," $98,470,117 "," $61,050,966 "," $37,419,150 "
2017,89,Fantastica: A Boonie Bears Adventure," $77,151,096 ",,," $77,151,096 ",100%,International," $96,207,417 ", $-   ," $96,207,417 "
2017,90,The Nut Job 2: Nutty by Nature," $68,743,485 "," $28,370,522 ",41.30%," $40,372,963 ",58.70%,USA," $85,723,126 "," $35,378,041 "," $50,345,085 "
2017,91,American Assassin," $67,234,188 "," $36,249,674 ",53.90%," $30,984,514 ",46.10%,USA," $83,841,032 "," $45,203,343 "," $38,637,689 "
2017,92,Victoria & Abdul," $66,558,465 "," $22,245,070 ",33.40%," $44,313,395 ",66.60%,USA," $82,998,406 "," $27,739,602 "," $55,258,804 "
2017,93,Suck Me Shakespeer 3," $64,236,772 ",,," $64,236,772 ",100%,International," $80,103,255 ", $-   ," $80,103,255 "
2017,94,Detective Conan: Crimson Love Letter," $63,144,805 ",,," $63,144,805 ",100%,International," $78,741,572 ", $-   ," $78,741,572 "
2017,95,The Mountain Between Us," $62,832,209 "," $30,348,555 ",48.30%," $32,483,654 ",51.70%,USA," $78,351,765 "," $37,844,648 "," $40,507,117 "
2017,96,The Star," $62,812,974 "," $40,852,824 ",65%," $21,960,150 ",35%,USA," $78,327,779 "," $50,943,472 "," $27,384,307 "
2017,97,How to Be a Latin Lover," $62,547,032 "," $32,149,404 ",51.40%," $30,397,628 ",48.60%,USA," $77,996,149 "," $40,090,307 "," $37,905,842 "
2017,98,47 Meters Down," $62,187,529 "," $44,307,191 ",71.20%," $17,880,338 ",28.80%,USA," $77,547,849 "," $55,251,067 "," $22,296,781 "
2017,99,"Everything, Everything"," $61,621,140 "," $34,121,140 ",55.40%," $27,500,000 ",44.60%,USA," $76,841,562 "," $42,549,062 "," $34,292,500 "
2017,100,Doraemon: Great Adventure in the Antarctic Kachi Kochi," $61,153,455 ",,," $61,153,455 ",100%,International," $76,258,358 ", $-   ," $76,258,358 "
2017,101,Snatched," $60,845,711 "," $45,852,178 ",75.40%," $14,993,533 ",24.60%,USA," $75,874,602 "," $57,177,666 "," $18,696,936 "
2017,102,The Founding of an Army," $60,600,361 ",,," $60,600,361 ",100%,International," $75,568,650 ", $-   ," $75,568,650 "
2017,103,My Little Pony: The Movie," $60,330,833 "," $21,885,107 ",36.30%," $38,445,726 ",63.70%,USA," $75,232,549 "," $27,290,728 "," $47,941,820 "
2017,104,Molly's Game," $59,284,015 "," $28,780,744 ",48.50%," $30,503,271 ",51.50%,USA," $73,927,167 "," $35,889,588 "," $38,037,579 "
2017,105,The Devotion of Suspect X," $59,035,664 "," $686,435 ",1.20%," $58,349,229 ",98.80%,International," $73,617,473 "," $855,984 "," $72,761,489 "
2017,106,Shock Wave," $58,824,459 ",,," $58,824,459 ",100%,International," $73,354,100 ", $-   ," $73,354,100 "
2017,107,Goldbuster," $57,628,292 "," $186,135 ",0.30%," $57,442,157 ",99.70%,International," $71,862,480 "," $232,110 "," $71,630,370 "
2017,108,All the Money in the World," $56,996,304 "," $25,113,707 ",44.10%," $31,882,597 ",55.90%,USA," $71,074,391 "," $31,316,793 "," $39,757,598 "
2017,109,The Big Sick," $56,411,585 "," $42,873,127 ",76%," $13,538,458 ",24%,USA," $70,345,246 "," $53,462,789 "," $16,882,457 "
2017,110,Confidential Assignment," $55,972,241 "," $475,618 ",0.80%," $55,496,623 ",99.20%,International," $69,797,385 "," $593,096 "," $69,204,289 "
2017,111,All Eyez on Me," $55,668,698 "," $44,922,302 ",80.70%," $10,746,396 ",19.30%,USA," $69,418,866 "," $56,018,111 "," $13,400,756 "
2017,112,Downsizing," $55,003,890 "," $24,449,754 ",44.50%," $30,554,136 ",55.50%,USA," $68,589,851 "," $30,488,843 "," $38,101,008 "
2017,113,"I, Tonya"," $53,939,297 "," $30,014,539 ",55.60%," $23,924,758 ",44.40%,USA," $67,262,303 "," $37,428,130 "," $29,834,173 "
2017,114,1987: When the Day Comes," $53,834,292 ",,," $53,834,292 ",100%,International," $67,131,362 ", $-   ," $67,131,362 "
2017,115,The Outlaws," $52,946,454 ",,," $52,946,454 ",100%,International," $66,024,228 ", $-   ," $66,024,228 "
2017,116,Bleeding Steel," $48,825,526 ",,," $48,825,526 ",100%,International," $60,885,431 ", $-   ," $60,885,431 "
2017,117,Logan Lucky," $48,453,605 "," $27,780,977 ",57.30%," $20,672,628 ",42.70%,USA," $60,421,645 "," $34,642,878 "," $25,778,767 "
2017,118,Boo 2! A Madea Halloween," $48,333,932 "," $47,319,572 ",97.90%," $1,014,360 ",2.10%,USA," $60,272,413 "," $59,007,506 "," $1,264,907 "
2017,119,Sky Hunter," $48,065,601 ",,," $48,065,601 ",100%,International," $59,937,804 ", $-   ," $59,937,804 "
2017,120,Phantom Thread," $47,756,590 "," $21,198,205 ",44.40%," $26,558,385 ",55.60%,USA," $59,552,468 "," $26,434,162 "," $33,118,306 "
2017,121,Rough Night," $47,347,283 "," $22,105,643 ",46.70%," $25,241,640 ",53.30%,USA," $59,042,062 "," $27,565,737 "," $31,476,325 "
2017,122,Son of Bigfoot," $47,046,281 "," $289,308 ",0.60%," $46,756,973 ",99.40%,International," $58,666,712 "," $360,767 "," $58,305,945 "
2017,123,Three Seconds," $46,596,415 ",,," $46,596,415 ",100%,International," $58,105,730 ", $-   ," $58,105,730 "
2017,124,The Thousand Faces of Dunjia," $46,263,237 "," $124,187 ",0.30%," $46,139,050 ",99.70%,International," $57,690,257 "," $154,861 "," $57,535,395 "
2017,125,The Battleship Island," $46,183,383 "," $1,104,957 ",2.40%," $45,078,426 ",97.60%,International," $57,590,679 "," $1,377,881 "," $56,212,797 "
2017,126,Hanson and the Beast," $46,154,323 ",,," $46,154,323 ",100%,International," $57,554,441 ", $-   ," $57,554,441 "
2017,127,Gintama Live Action the Movie," $45,746,967 ",,," $45,746,967 ",100%,International," $57,046,468 ", $-   ," $57,046,468 "
2017,128,Guilty of Mind," $45,698,503 ",,," $45,698,503 ",100%,International," $56,986,033 ", $-   ," $56,986,033 "
2017,129,Flatliners," $45,158,254 "," $16,883,115 ",37.40%," $28,275,139 ",62.60%,USA," $56,312,343 "," $21,053,244 "," $35,259,098 "
2017,130,Bad Genius," $44,560,421 ",,," $44,560,421 ",100%,International," $55,566,845 ", $-   ," $55,566,845 "
2017,131,Mother!," $44,516,999 "," $17,800,004 ",40%," $26,716,995 ",60%,USA," $55,512,698 "," $22,196,605 "," $33,316,093 "
2017,132,Wind River," $43,980,821 "," $33,800,859 ",76.90%," $10,179,962 ",23.10%,USA," $54,844,084 "," $42,149,671 "," $12,694,413 "
2017,133,Battle of Memories," $43,892,362 "," $594,552 ",1.40%," $43,297,810 ",98.60%,International," $54,733,775 "," $741,406 "," $53,992,369 "
2017,134,The Snowman," $43,155,261 "," $6,700,035 ",15.50%," $36,455,226 ",84.50%,USA," $53,814,610 "," $8,354,944 "," $45,459,667 "
